NOC,Year,NumAthletes,PctFemale,AvgAge,AvgHeight,AvgWeight,AvgOlympicExp,PctAchievPrevGames,PctPastMedals,Target
ARG,1948,199,0.05527638190954774,28.373015873015873,176.96,75.93333333333334,1.0452261306532664,0.005025125628140704,0.005025125628140704,0.05527638190954774
ARG,1952,123,0.06504065040650407,28.50413223140496,176.12,78.72,1.3577235772357723,0.032520325203252036,0.032520325203252036,0.04878048780487805
ARG,1956,35,0.02857142857142857,27.107142857142858,174.42857142857142,79.6,1.1714285714285715,0.02857142857142857,0.02857142857142857,0.05714285714285714
ARG,1960,92,0.010869565217391304,27.717391304347824,176.25,74.3804347826087,1.2391304347826086,0,0,0.043478260869565216
ARG,1964,102,0.058823529411764705,27.970588235294116,174.73737373737373,74.11,1.3137254901960784,0.0392156862745098,0.049019607843137254,0.00980392156862745
ARG,1968,89,0.056179775280898875,26.03409090909091,175.1123595505618,72.93258426966293,1.3595505617977528,0.011235955056179775,0.011235955056179775,0.02247191011235955
ARG,1972,92,0.043478260869565216,26.967391304347824,175.93478260869566,74.22826086956522,1.423913043478261,0.010869565217391304,0.021739130434782608,0.010869565217391304
ARG,1976,69,0.057971014492753624,25.323529411764707,177.15,76.36666666666666,1.4202898550724639,0,0,0
ARG,1984,81,0.12345679012345678,25.012345679012345,178.60493827160494,75.06172839506173,1.123456790123457,0,0,0
ARG,1988,118,0.211864406779661,24.966101694915253,179.79310344827587,74.05932203389831,1.2203389830508475,0,0,0.11016949152542373
ARG,1992,84,0.20238095238095238,24.535714285714285,176.5686274509804,74.16981132075472,1.369047619047619,0,0,0.023809523809523808
ARG,1996,179,0.26256983240223464,24.877094972067038,178.41739130434783,76.38135593220339,1.2513966480446927,0.01675977653631285,0.01675977653631285,0.11173184357541899
ARG,2000,143,0.3146853146853147,25.48951048951049,176.01408450704224,73.02816901408451,1.4685314685314685,0.013986013986013986,0.02097902097902098,0.13986013986013987
ARG,2004,152,0.3026315789473684,27.151315789473685,177.76973684210526,75.94736842105263,1.6776315789473684,0.10526315789473684,0.1118421052631579,0.3223684210526316
ARG,2008,132,0.4015151515151515,26.954545454545453,176.5151515151515,74.37121212121212,1.6666666666666667,0.15151515151515152,0.22727272727272727,0.38636363636363635
ARG,2012,137,0.291970802919708,27.62043795620438,180.45255474452554,78.16176470588235,1.5693430656934306,0.10948905109489052,0.17518248175182483,0.1386861313868613
ARM,1996,32,0.0625,24.5625,170.25,73.82758620689656,1.1875,0.0625,0.09375,0.0625
ARM,2000,25,0.08,25.48,174.08,75.04,1.4,0,0.04,0.04
ARM,2004,18,0.1111111111111111,26.38888888888889,173.5,78.66666666666667,1.7222222222222223,0,0,0
ARM,2008,25,0.08,24.44,173.45833333333334,73.92,1.24,0,0,0.24
ARM,2012,24,0.16666666666666666,25.75,175.875,77,1.5,0.041666666666666664,0.041666666666666664,0.125
ARU,1988,8,0.5,27.75,171.125,69.5,1.125,0,0,0
ARU,1992,5,0.2,28,171.25,67.25,1.2,0,0,0
ARU,1996,3,0,23.333333333333332,175.33333333333334,79.33333333333333,1.3333333333333333,0,0,0
ARU,2000,5,0.4,19.6,170.2,61.6,1,0,0,0
ARU,2004,4,0.25,22,175.75,74,1.75,0,0,0
ARU,2008,2,0,25.5,186.5,80.5,1,0,0,0
ARU,2012,4,0.25,23.75,173,87,1,0,0,0
ASA,1988,6,0,27,179.5,97.25,1,0,0,0
ASA,1992,3,0,25.666666666666668,NA,89,1.6666666666666667,0,0,0
ASA,1996,7,0.14285714285714285,30.857142857142858,168,91,1.4285714285714286,0,0,0
ASA,2000,4,0.25,27,179.75,103,1.25,0,0,0
ASA,2004,3,0.3333333333333333,30,172,91.66666666666667,2,0,0,0
ASA,2008,4,0.5,23.5,170,59,1,0,0,0
ASA,2012,4,0.25,22,171,79.75,1,0,0,0
AUS,1896,2,0,22,NA,NA,1,0,0,1
AUS,1900,2,0,21.5,178,71,1,0,0,1.5
AUS,1904,2,0,23.5,NA,NA,1,0,0,1
AUS,1906,4,0,24.25,173.5,62,1,0,0,0.5
AUS,1920,14,0.14285714285714285,25,175.14285714285714,67.25,1.0714285714285714,0.07142857142857142,0.07142857142857142,0.5
AUS,1924,36,0.027777777777777776,27.09375,177.84615384615384,69.5,1.0833333333333333,0.05555555555555555,0.08333333333333333,0.2777777777777778
AUS,1928,19,0.21052631578947367,21.846153846153847,178,77.33333333333333,1.105263157894737,0.10526315789473684,0.10526315789473684,0.15789473684210525
AUS,1932,13,0.3076923076923077,26.083333333333332,173.88888888888889,82.25,1.3846153846153846,0.23076923076923078,0.3076923076923077,0.38461538461538464
AUS,1936,32,0.125,23.612903225806452,173,71.75,1.125,0.0625,0.09375,0.03125
AUS,1948,75,0.12,26.014492753623188,180.5,77.8,1.0266666666666666,0,0,0.2
AUS,1952,81,0.12345679012345678,24.5375,179.3125,74,1.2222222222222223,0.07407407407407407,0.07407407407407407,0.2222222222222222
AUS,1956,298,0.1476510067114094,24.984189723320156,177.8409090909091,72.13483146067416,1.1174496644295302,0.016778523489932886,0.026845637583892617,0.19463087248322147
AUS,1960,190,0.15263157894736842,24.410526315789475,176.38095238095238,71.66486486486487,1.3421052631578947,0.10526315789473684,0.10526315789473684,0.21578947368421053
AUS,1964,243,0.1646090534979424,24.699588477366255,176.54418604651164,73,1.3292181069958848,0.037037037037037035,0.053497942386831275,0.1728395061728395
AUS,1968,130,0.18461538461538463,24.546153846153846,176.3798449612403,71.48837209302326,1.4846153846153847,0.1076923076923077,0.12307692307692308,0.38461538461538464
AUS,1972,168,0.17261904761904762,24.982142857142858,178.2814371257485,74.09036144578313,1.380952380952381,0.1130952380952381,0.16071428571428573,0.10119047619047619
AUS,1976,180,0.18888888888888888,25.078212290502794,179.0057803468208,74.01156069364161,1.3666666666666667,0.03888888888888889,0.06666666666666667,0.12777777777777777
AUS,1980,120,0.23333333333333334,23.908333333333335,180.35,76.29166666666667,1.325,0,0,0.10833333333333334
AUS,1984,242,0.30165289256198347,24.677685950413224,178.9297520661157,74.77542372881356,1.2933884297520661,0.049586776859504134,0.05371900826446281,0.2024793388429752
AUS,1988,252,0.2857142857142857,25.365079365079364,178.74074074074073,74.7119341563786,1.3015873015873016,0.031746031746031744,0.03571428571428571,0.1388888888888889
AUS,1992,279,0.32974910394265233,24.698924731182796,179.60476190476192,75.82673267326733,1.4121863799283154,0.05734767025089606,0.06451612903225806,0.2007168458781362
AUS,1996,417,0.40047961630695444,25.75779376498801,177.76271186440678,74.012077294686,1.3980815347721822,0.09352517985611511,0.11031175059952038,0.30935251798561153
AUS,2000,617,0.4473257698541329,26.384116693679093,178.38861788617885,74.3869918699187,1.4473257698541329,0.11831442463533225,0.16045380875202594,0.2755267423014587
AUS,2004,470,0.4297872340425532,26.431914893617023,178.98297872340424,75.23617021276596,1.6106382978723404,0.16808510638297872,0.2531914893617021,0.31063829787234043
AUS,2008,432,0.46064814814814814,26.435185185185187,177.9212962962963,73.5925925925926,1.6041666666666667,0.1388888888888889,0.23842592592592593,0.31712962962962965
AUS,2012,405,0.454320987654321,26.42962962962963,179.18765432098766,74.35897435897436,1.671604938271605,0.14320987654320988,0.23950617283950618,0.2691358024691358
AUT,1896,4,0,21.25,NA,NA,1,0,0,1
AUT,1900,16,0,26.7,176.5,NA,1,0,0,0.3125
AUT,1904,2,0,26,169.5,NA,1.5,0.5,0.5,1.5
AUT,1906,41,0,27.055555555555557,180,114,1,0,0,0.21951219512195122
AUT,1908,7,0,24.714285714285715,180,72,1.2857142857142858,0.2857142857142857,0.2857142857142857,0.14285714285714285
AUT,1912,86,0.06976744186046512,25.658823529411766,179.66666666666666,69.875,1.069767441860465,0,0,0.16279069767441862
AUT,1924,49,0.061224489795918366,28.333333333333332,174.5,76.33333333333333,1.0408163265306123,0,0,0.08163265306122448
AUT,1928,73,0.0821917808219178,32.52,174,83.14285714285714,1.1095890410958904,0.0136986301369863,0.0136986301369863,0.0684931506849315
AUT,1932,19,0.10526315789473684,36.529411764705884,175.77777777777777,NA,1.2105263157894737,0.10526315789473684,0.10526315789473684,0.21052631578947367
AUT,1936,234,0.07264957264957266,30.822222222222223,175.84615384615384,72.47368421052632,1.0769230769230769,0.004273504273504274,0.004273504273504274,0.23076923076923078
AUT,1948,148,0.21621621621621623,33.01449275362319,175.6,73.3076923076923,1.1824324324324325,0.013513513513513514,0.02702702702702703,0.05405405405405406
AUT,1952,112,0.1875,26.357142857142858,174,73,1.3125,0.017857142857142856,0.03571428571428571,0.026785714285714284
AUT,1956,34,0.14705882352941177,28.424242424242426,173.6,71.71428571428571,1.5588235294117647,0.058823529411764705,0.14705882352941177,0.11764705882352941
AUT,1960,103,0.20388349514563106,25.722772277227723,173.60493827160494,70.0625,1.2524271844660195,0.02912621359223301,0.038834951456310676,0.02912621359223301
AUT,1964,59,0.1864406779661017,25.050847457627118,176.59322033898306,74.83050847457628,1.4406779661016949,0.05084745762711865,0.0847457627118644,0
AUT,1968,43,0.18604651162790697,26.3953488372093,178.8095238095238,75.78571428571429,1.5813953488372092,0,0,0.11627906976744186
AUT,1972,111,0.12612612612612611,26.52252252252252,177.79090909090908,75.15454545454546,1.3513513513513513,0.04504504504504504,0.04504504504504504,0.02702702702702703
AUT,1976,60,0.1,27.25,178.41666666666666,76.2,1.7,0.016666666666666666,0.06666666666666667,0.016666666666666666
AUT,1980,83,0.2289156626506024,24.662650602409638,177.53012048192772,73.5421686746988,1.3253012048192772,0,0.012048192771084338,0.060240963855421686
AUT,1984,102,0.30392156862745096,25.568627450980394,177.21782178217822,74.44117647058823,1.3627450980392157,0.049019607843137254,0.058823529411764705,0.029411764705882353
AUT,1988,73,0.0958904109589041,26.80821917808219,181.04166666666666,78.22222222222223,1.4794520547945205,0.0273972602739726,0.0547945205479452,0.0136986301369863
AUT,1992,102,0.30392156862745096,26.352941176470587,179.45833333333334,74.88541666666667,1.4901960784313726,0.0196078431372549,0.06862745098039216,0.058823529411764705
AUT,1996,72,0.2222222222222222,27.15277777777778,179.51388888888889,73.31944444444444,1.6527777777777777,0.05555555555555555,0.08333333333333333,0.041666666666666664
AUT,2000,92,0.40217391304347827,26.858695652173914,179.3804347826087,72.3695652173913,1.5869565217391304,0.021739130434782608,0.06521739130434782,0.043478260869565216
AUT,2004,74,0.2702702702702703,27.91891891891892,179.35135135135135,72.94594594594595,1.7027027027027026,0.02702702702702703,0.04054054054054054,0.0945945945945946
AUT,2008,70,0.42857142857142855,27.542857142857144,177.38571428571427,69.75714285714285,1.7714285714285714,0.1,0.12857142857142856,0.04285714285714286
AUT,2012,70,0.44285714285714284,28.071428571428573,177.37142857142857,69.82857142857142,1.957142857142857,0.014285714285714285,0.05714285714285714,0
AZE,1996,23,0.13043478260869565,24.565217391304348,172.8421052631579,72.2,1.173913043478261,0.043478260869565216,0.043478260869565216,0.043478260869565216
AZE,2000,31,0.1935483870967742,25.93548387096774,171.13333333333333,70.46666666666667,1.2903225806451613,0.06451612903225806,0.06451612903225806,0.0967741935483871
AZE,2004,36,0.16666666666666666,26.055555555555557,172.77777777777777,71.94444444444444,1.4166666666666667,0.08333333333333333,0.1111111111111111,0.1388888888888889
AZE,2008,44,0.3181818181818182,23.75,171.1590909090909,69.18181818181819,1.2954545454545454,0.045454545454545456,0.06818181818181818,0.1590909090909091
AZE,2012,52,0.2692307692307692,24.826923076923077,173.1764705882353,72.91304347826087,1.4423076923076923,0.09615384615384616,0.09615384615384616,0.19230769230769232
BAH,1952,7,0,32.857142857142854,181,88.25,1.2857142857142858,0,0,0
BAH,1956,4,0,31.5,182,86.75,2.25,0,0,0.5
BAH,1960,13,0,32.76923076923077,177.23076923076923,80.76923076923077,1.7692307692307692,0.15384615384615385,0.15384615384615385,0
BAH,1964,11,0,33.54545454545455,176.72727272727272,78.27272727272727,2.090909090909091,0,0.09090909090909091,0.18181818181818182
BAH,1968,16,0,29.625,180.875,79.1875,2.0625,0.0625,0.125,0
BAH,1972,20,0.05,28.6,181.7,75.4,1.85,0,0.1,0
BAH,1976,11,0.09090909090909091,22.90909090909091,180.66666666666666,74.22222222222223,1.2727272727272727,0,0,0
BAH,1984,22,0.22727272727272727,23.045454545454547,177.22727272727272,70.45454545454545,1.0909090909090908,0,0,0
BAH,1988,16,0.25,27.6875,178.33333333333334,74.6,1.875,0,0.125,0
BAH,1992,14,0.14285714285714285,24.928571428571427,180.58333333333334,76.75,1.5,0,0,0.07142857142857142
BAH,1996,26,0.2692307692307692,27.923076923076923,179.08695652173913,74.30434782608695,1.5384615384615385,0.038461538461538464,0.038461538461538464,0.19230769230769232
BAH,2000,25,0.36,27.04,177.76,73.6,1.92,0.2,0.2,0.4
BAH,2004,22,0.4090909090909091,25.681818181818183,175.13636363636363,73.54545454545455,1.9545454545454546,0.13636363636363635,0.22727272727272727,0.09090909090909091
BAH,2008,25,0.36,26.4,176.44,71.44,2.12,0.08,0.28,0.28
BAH,2012,21,0.42857142857142855,26,177.88888888888889,70.11111111111111,2.0952380952380953,0.19047619047619047,0.47619047619047616,0.19047619047619047
BAN,1984,1,0,21,162,60,1,0,0,0
BAN,1988,6,0,24.5,170.5,63,1,0,0,0
BAN,1992,6,0.16666666666666666,25,169.25,62.75,1.3333333333333333,0,0,0
BAN,1996,4,0.25,22.75,164,55.5,1,0,0,0
BAN,2000,5,0.6,20,159,56.6,1,0,0,0
BAN,2004,4,0.25,19.25,168,59,1.25,0,0,0
BAN,2008,5,0.4,24.4,165,59,1.4,0,0,0
BAN,2012,5,0.2,20.6,166.8,63.2,1,0,0,0
BAR,1968,9,0,25.22222222222222,171.22222222222223,69.22222222222223,1,0,0,0
BAR,1972,13,0.38461538461538464,26.615384615384617,168,70.77777777777777,1.2307692307692308,0,0,0
BAR,1976,11,0.18181818181818182,23.818181818181817,169.63636363636363,66.18181818181819,1.2727272727272727,0,0,0
BAR,1984,16,0.1875,24.466666666666665,176.33333333333334,69.66666666666667,1.0625,0,0,0
BAR,1988,17,0.058823529411764705,24,173.4,73.22222222222223,1.1764705882352942,0,0,0
BAR,1992,17,0.058823529411764705,27,180.4,75.6,1.1764705882352942,0,0,0
BAR,1996,13,0.15384615384615385,22.76923076923077,176.58333333333334,76.75,1.1538461538461537,0,0,0
BAR,2000,18,0.3333333333333333,23.666666666666668,176.88888888888889,74.16666666666667,1.5,0,0,0.05555555555555555
BAR,2004,10,0.1,25.1,180.7,82.5,1.9,0.1,0.1,0
BAR,2008,8,0.125,22.25,182.375,77.375,1.25,0,0,0
BAR,2012,6,0,23,183.33333333333334,74.5,1.5,0,0,0
BDI,1996,7,0.14285714285714285,25.428571428571427,175.42857142857142,60.857142857142854,1,0,0,0.14285714285714285
BDI,2000,6,0.16666666666666666,25.166666666666668,178.16666666666666,59.833333333333336,1.5,0.16666666666666666,0.16666666666666666,0
BDI,2004,7,0.2857142857142857,25,171,57.142857142857146,1.4285714285714286,0,0,0
BDI,2008,3,0.6666666666666666,24.333333333333332,162.66666666666666,48.333333333333336,1.6666666666666667,0,0,0
BDI,2012,6,0.6666666666666666,21.833333333333332,172,63.833333333333336,1.3333333333333333,0,0,0
BEL,1900,64,0,30.48148148148148,NA,64.5,1,0,0,0.640625
BEL,1906,17,0,23.5,NA,79,1.0588235294117647,0,0,0.5882352941176471
BEL,1908,74,0,26.57894736842105,173.5,70.4,1.1486486486486487,0.14864864864864866,0.14864864864864866,0.43243243243243246
BEL,1912,40,0.025,26.513513513513512,180,79.5,1.425,0.25,0.3,0.45
BEL,1920,343,0.029154518950437316,29.443181818181817,174.9090909090909,70.875,1.087463556851312,0.03206997084548105,0.04956268221574344,0.4868804664723032
BEL,1924,174,0.034482758620689655,29.327102803738317,176.88888888888889,71.64285714285714,1.4425287356321839,0.16666666666666666,0.22413793103448276,0.21264367816091953
BEL,1928,190,0.06315789473684211,27.97,177.625,74.5,1.268421052631579,0.06842105263157895,0.1,0.02631578947368421
BEL,1932,36,0.19444444444444445,29,185,NA,1.1388888888888888,0,0,0.027777777777777776
BEL,1936,150,0.03333333333333333,28.708029197080293,170.4,63.333333333333336,1.18,0.006666666666666667,0.04,0.09333333333333334
BEL,1948,152,0.13157894736842105,28.448979591836736,177,72.22222222222223,1.1907894736842106,0.013157894736842105,0.013157894736842105,0.09868421052631579
BEL,1952,135,0.037037037037037035,26.066666666666666,175.8421052631579,72.95238095238095,1.2592592592592593,0.02962962962962963,0.02962962962962963,0.05185185185185185
BEL,1956,57,0.07017543859649122,25.625,174.91666666666666,71.41666666666667,1.4210526315789473,0.05263157894736842,0.07017543859649122,0.03508771929824561
BEL,1960,101,0.07920792079207921,26.15841584158416,175.15841584158414,71.51485148514851,1.4356435643564356,0.019801980198019802,0.019801980198019802,0.039603960396039604
BEL,1964,61,0.01639344262295082,25.540983606557376,177.38333333333333,74.71666666666667,1.7377049180327868,0.01639344262295082,0.04918032786885246,0.04918032786885246
BEL,1968,82,0.06097560975609756,23.670731707317074,178.1125,73.4625,1.2926829268292683,0.012195121951219513,0.012195121951219513,0.036585365853658534
BEL,1972,88,0.06818181818181818,25.068181818181817,176.33333333333334,73.30588235294118,1.3636363636363635,0.011363636363636364,0.022727272727272728,0.022727272727272728
BEL,1976,101,0.25742574257425743,23.752475247524753,177.33,71.61,1.4356435643564356,0.019801980198019802,0.0297029702970297,0.06930693069306931
BEL,1980,59,0.2711864406779661,24.220338983050848,176.54237288135593,68.94915254237289,1.5084745762711864,0.01694915254237288,0.05084745762711865,0.01694915254237288
BEL,1984,63,0.25396825396825395,24.77777777777778,176,71.3015873015873,1.2698412698412698,0.015873015873015872,0.047619047619047616,0.07936507936507936
BEL,1988,59,0.4067796610169492,25.016949152542374,175.1551724137931,70.14035087719299,1.3220338983050848,0.05084745762711865,0.06779661016949153,0.03389830508474576
BEL,1992,68,0.36764705882352944,25.823529411764707,176.92537313432837,72.1969696969697,1.5147058823529411,0.029411764705882353,0.07352941176470588,0.04411764705882353
BEL,1996,61,0.32786885245901637,26.950819672131146,178.69642857142858,72.28571428571429,1.5901639344262295,0.04918032786885246,0.06557377049180328,0.09836065573770492
BEL,2000,68,0.47058823529411764,27.25,176.13235294117646,69.02941176470588,1.5735294117647058,0.08823529411764706,0.08823529411764706,0.10294117647058823
BEL,2004,50,0.38,28.62,176.68,67.86,1.74,0.04,0.12,0.06
BEL,2008,94,0.18085106382978725,25.48936170212766,179.93617021276594,71.32978723404256,1.3829787234042554,0.02127659574468085,0.0425531914893617,0.05319148936170213
BEL,2012,111,0.3783783783783784,27.243243243243242,177.56756756756758,70.54054054054055,1.5045045045045045,0.018018018018018018,0.036036036036036036,0.02702702702702703
BEN,1972,3,0,23,158,51,1,0,0,0
BEN,1980,16,0.0625,24,169.42857142857142,62.714285714285715,1,0,0,0
BEN,1984,3,0,25.333333333333332,170.66666666666666,64.33333333333333,1.3333333333333333,0,0,0
BEN,1988,7,0.14285714285714285,28,177,67.85714285714286,1,0,0,0
BEN,1992,6,0.3333333333333333,22.4,173.16666666666666,69,1,0,0,0
BEN,1996,5,0.2,26.4,173.8,70.2,1.6,0,0,0
BEN,2000,4,0.25,25.75,172.25,67.75,2,0,0,0
BEN,2004,4,0.5,22.75,174.5,67.75,1,0,0,0
BEN,2008,5,0.4,24.4,173.4,64.2,1.6,0,0,0
BEN,2012,5,0.2,26.2,174.6,65.25,1.2,0,0,0
BER,1936,5,0,22.8,NA,NA,1,0,0,0
BER,1948,12,0.16666666666666666,21.333333333333332,185,NA,1,0,0,0
BER,1952,6,0.3333333333333333,22.166666666666668,NA,NA,1.6666666666666667,0,0,0
BER,1956,3,0,42,169,74,1,0,0,0
BER,1960,9,0,38.888888888888886,174,78.28571428571429,1.2222222222222223,0,0,0
BER,1964,4,0,25.5,177,73,1,0,0,0
BER,1968,6,0,29.166666666666668,180.66666666666666,74.16666666666667,1.5,0,0,0
BER,1972,9,0,30,175.55555555555554,76.22222222222223,1.5555555555555556,0,0,0
BER,1976,16,0.0625,26.375,177,74.4375,1.3125,0,0,0.0625
BER,1984,12,0.08333333333333333,25.166666666666668,180.83333333333334,73.75,1.0833333333333333,0,0,0
BER,1988,12,0.08333333333333333,28.833333333333332,177.75,71.58333333333333,1.3333333333333333,0,0,0
BER,1992,20,0.3,25.9,174.42857142857142,72.85714285714286,1.2,0,0,0
BER,1996,9,0.2222222222222222,30.444444444444443,178.57142857142858,81.33333333333333,1.7777777777777777,0,0,0
BER,2000,6,0.3333333333333333,33.5,179,81.5,2.1666666666666665,0,0,0
BER,2004,10,0.5,31.3,176.7,75.6,1.7,0,0,0
BER,2008,6,0.6666666666666666,24,174,64.16666666666667,1.1666666666666667,0,0,0
